,date,Adams,Allen,Ashland,Ashtabula,Athens,Auglaize,Belmont,Brown,Butler,Carroll,Champaign,Clark,Clermont,Clinton,Columbiana,Coshocton,Crawford,Cuyahoga,Darke,Defiance,Delaware,Erie,Fairfield,Fayette,Franklin,Fulton,Gallia,Geauga,Greene,Guernsey,Hamilton,Hancock,Hardin,Harrison,Henry,Highland,Hocking,Holmes,Huron,Jackson,Jefferson,Knox,Lake,Lawrence,Licking,Logan,Lorain,Lucas,Madison,Mahoning,Marion,Medina,Meigs,Mercer,Miami,Monroe,Montgomery,Morgan,Morrow,Muskingum,Noble,Ottawa,Paulding,Perry,Pickaway,Pike,Portage,Preble,Putnum,Richland,Ross,Sandusky,Scioto,Seneca,Shelby,Stark,Summit,Trumbull,Tuscarawas,Union,Van Wert,Vinton,Warren,Washington,Wayne,Williams,Wood,Wyandot
37,8/22/2020,17.0,71.0,25.0,63.0,28.0,37.0,46.0,42.0,522.0,16.0,34.0,99.0,341.0,40.0,56.0,17.0,55.0,1318,30.0,32.0,146.0,52.0,255.0,23.0,703.0,18.0,14.0,56.0,127.0,29.0,409.0,86.0,14.0,10.0,40.0,34.0,22.0,11.0,79.0,18.0,50.0,33.0,164.0,31.0,131.0,21.0,196.0,219.0,29.0,135.0,46.0,125.0,13.0,47.0,82.0,7.0,326.0,10.0,30.0,65.0,10.0,25.0,12.0,14.0,57.0,20.0,121.0,31.0,15.0,177.0,82.0,46.0,68.0,44.0,44.0,544.0,384.0,225.0,61.0,71.0,26.0,14.0,161.0,52.0,132.0,17.0,178.0,13.0
38,5/11/2020,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,28.0,0.0,2.0,3.0,7.0,3.0,1.0,0.0,7.0,31,4.0,2.0,24.0,0.0,11.0,0.0,14.0,1.0,0.0,2.0,2.0,0.0,17.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,23.0,0.0,3.0,1.0,31.0,2.0,3.0,0.0,19.0,31.0,1.0,4.0,0.0,16.0,1.0,3.0,1.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,28.0,0.0,2.0,0.0,1.0,7.0,18.0,25.0,5.0,1.0,7.0,0.0,0.0,15.0,0.0,4.0,0.0,7.0,0.0
39,10/25/2019,0.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,58.0,2.0,3.0,16.0,30.0,5.0,4.0,1.0,3.0,150,1.0,3.0,13.0,1.0,18.0,1.0,16.0,4.0,0.0,6.0,18.0,3.0,44.0,8.0,2.0,0.0,6.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,7.0,1.0,2.0,3.0,16.0,35.0,2.0,12.0,7.0,31.0,0.0,3.0,5.0,0.0,56.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,5.0,2.0,17.0,6.0,2.0,6.0,6.0,0.0,8.0,3.0,4.0,42.0,43.0,23.0,5.0,6.0,0.0,0.0,27.0,0.0,13.0,0.0,26.0,2.0
40,7/14/2019,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,14.0,0.0,0.0,4.0,10.0,1.0,1.0,0.0,1.0,24,1.0,1.0,5.0,0.0,2.0,0.0,23.0,1.0,0.0,0.0,5.0,2.0,9.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,9.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,8.0,0.0
41,10/24/2018,0.0,3.0,3.0,1.0,3.0,5.0,5.0,3.0,65.0,1.0,1.0,8.0,22.0,2.0,9.0,0.0,1.0,80,3.0,6.0,9.0,2.0,24.0,0.0,34.0,7.0,0.0,2.0,16.0,2.0,47.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,11.0,1.0,3.0,4.0,14.0,2.0,8.0,3.0,11.0,30.0,0.0,20.0,4.0,15.0,0.0,5.0,8.0,0.0,37.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,5.0,2.0,17.0,2.0,1.0,18.0,3.0,2.0,1.0,0.0,4.0,47.0,24.0,16.0,4.0,9.0,0.0,0.0,26.0,1.0,10.0,2.0,23.0,0.0
42,4/1/2018,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,3.0,9.0,0.0,1.0,0.0,1.0,26,1.0,1.0,10.0,0.0,5.0,0.0,24.0,0.0,0.0,3.0,7.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,8.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,6.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,0.0,14.0,11.0,10.0,3.0,4.0,0.0,1.0,10.0,0.0,2.0,0.0,10.0,1.0
43,2/6/2019,1.0,5.0,3.0,1.0,2.0,4.0,3.0,1.0,16.0,1.0,2.0,18.0,25.0,2.0,4.0,3.0,4.0,131,4.0,6.0,26.0,10.0,17.0,2.0,175.0,1.0,0.0,8.0,16.0,2.0,38.0,7.0,2.0,0.0,4.0,2.0,3.0,2.0,9.0,1.0,6.0,9.0,15.0,7.0,7.0,2.0,8.0,19.0,4.0,3.0,5.0,17.0,5.0,1.0,5.0,0.0,25.0,0.0,5.0,6.0,1.0,4.0,1.0,1.0,3.0,0.0,10.0,9.0,1.0,17.0,7.0,3.0,3.0,1.0,2.0,44.0,18.0,9.0,10.0,4.0,1.0,0.0,15.0,1.0,8.0,7.0,9.0,3.0
44,7/15/2018,2.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,40.0,2.0,4.0,6.0,24.0,2.0,3.0,2.0,1.0,57,1.0,0.0,17.0,5.0,15.0,2.0,59.0,0.0,0.0,4.0,18.0,0.0,36.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,1.0,11.0,3.0,11.0,8.0,4.0,9.0,2.0,6.0,0.0,4.0,9.0,0.0,21.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,6.0,1.0,2.0,7.0,1.0,3.0,1.0,2.0,3.0,19.0,26.0,9.0,5.0,4.0,2.0,0.0,22.0,1.0,5.0,2.0,4.0,2.0
45,11/18/2016,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,18.0,0.0,0.0,5.0,15.0,3.0,8.0,1.0,1.0,64,0.0,1.0,14.0,2.0,14.0,0.0,13.0,3.0,0.0,2.0,13.0,0.0,43.0,4.0,1.0,0.0,36.0,0.0,3.0,1.0,1.0,3.0,10.0,4.0,8.0,1.0,5.0,17.0,5.0,22.0,2.0,3.0,5.0,20.0,1.0,5.0,4.0,0.0,33.0,0.0,2.0,5.0,0.0,5.0,2.0,1.0,3.0,2.0,6.0,1.0,3.0,4.0,5.0,2.0,6.0,1.0,1.0,32.0,28.0,18.0,5.0,3.0,0.0,0.0,10.0,0.0,3.0,0.0,7.0,1.0
46,6/12/2017,2.0,5.0,4.0,1.0,6.0,3.0,6.0,3.0,30.0,9.0,4.0,7.0,15.0,1.0,3.0,0.0,6.0,107,1.0,1.0,41.0,13.0,13.0,1.0,111.0,1.0,1.0,1.0,16.0,3.0,48.0,6.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,2.0,6.0,24.0,15.0,28.0,9.0,44.0,47.0,1.0,5.0,7.0,10.0,4.0,0.0,20.0,0.0,36.0,2.0,3.0,18.0,2.0,1.0,1.0,6.0,4.0,2.0,14.0,41.0,0.0,0.0,15.0,10.0,4.0,4.0,18.0,36.0,38.0,16.0,6.0,4.0,8.0,2.0,18.0,1.0,21.0,5.0,8.0,5.0
47,9/7/2017,1.0,2.0,1.0,30.0,2.0,2.0,2.0,5.0,58.0,1.0,3.0,10.0,29.0,7.0,3.0,2.0,6.0,118,10.0,0.0,22.0,3.0,17.0,0.0,248.0,4.0,6.0,5.0,15.0,2.0,49.0,13.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,3.0,6.0,3.0,6.0,12.0,23.0,13.0,31.0,22.0,2.0,9.0,3.0,44.0,1.0,3.0,7.0,0.0,38.0,0.0,2.0,8.0,2.0,4.0,0.0,2.0,1.0,7.0,14.0,1.0,2.0,6.0,2.0,8.0,4.0,6.0,0.0,33.0,39.0,25.0,5.0,7.0,2.0,1.0,27.0,1.0,11.0,0.0,23.0,1.0
48,2/13/2017,2.0,4.0,1.0,15.0,0.0,4.0,1.0,2.0,22.0,4.0,8.0,6.0,8.0,3.0,4.0,2.0,0.0,75,9.0,0.0,19.0,3.0,10.0,2.0,53.0,1.0,0.0,0.0,11.0,10.0,37.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,23.0,13.0,2.0,40.0,21.0,0.0,22.0,1.0,3.0,1.0,5.0,2.0,0.0,20.0,0.0,0.0,17.0,0.0,4.0,4.0,2.0,6.0,5.0,3.0,1.0,4.0,4.0,16.0,0.0,4.0,4.0,0.0,24.0,29.0,5.0,8.0,4.0,1.0,0.0,15.0,0.0,13.0,2.0,2.0,3.0
49,12/25/2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,8,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
50,3/3/2020,0.0,4.0,3.0,3.0,7.0,6.0,2.0,10.0,74.0,3.0,5.0,13.0,69.0,3.0,16.0,1.0,4.0,281,16.0,3.0,29.0,7.0,38.0,1.0,341.0,5.0,3.0,18.0,30.0,4.0,113.0,16.0,14.0,0.0,1.0,9.0,6.0,6.0,10.0,4.0,4.0,18.0,60.0,0.0,18.0,5.0,50.0,55.0,8.0,20.0,12.0,47.0,3.0,12.0,23.0,2.0,71.0,1.0,5.0,7.0,0.0,5.0,1.0,1.0,9.0,2.0,17.0,6.0,1.0,39.0,10.0,5.0,11.0,0.0,1.0,104.0,69.0,40.0,8.0,11.0,3.0,0.0,47.0,4.0,18.0,2.0,23.0,1.0
51,9/11/2019,3.0,12.0,4.0,22.0,21.0,2.0,17.0,2.0,76.0,2.0,3.0,20.0,41.0,2.0,8.0,1.0,3.0,280,4.0,6.0,31.0,14.0,24.0,0.0,244.0,7.0,21.0,9.0,23.0,2.0,50.0,10.0,3.0,0.0,0.0,6.0,2.0,2.0,5.0,1.0,9.0,9.0,25.0,6.0,7.0,7.0,35.0,35.0,4.0,17.0,6.0,14.0,0.0,7.0,16.0,5.0,61.0,0.0,1.0,7.0,0.0,7.0,4.0,1.0,21.0,1.0,26.0,4.0,1.0,11.0,12.0,9.0,7.0,5.0,1.0,60.0,104.0,42.0,8.0,4.0,12.0,2.0,36.0,5.0,27.0,5.0,34.0,6.0
52,6/16/2020,15.0,4.0,19.0,56.0,6.0,3.0,5.0,4.0,94.0,3.0,4.0,20.0,37.0,3.0,9.0,0.0,4.0,234,12.0,5.0,45.0,1.0,31.0,2.0,61.0,8.0,0.0,13.0,23.0,21.0,101.0,7.0,2.0,0.0,0.0,2.0,3.0,4.0,15.0,2.0,8.0,5.0,65.0,0.0,15.0,13.0,15.0,41.0,4.0,18.0,3.0,16.0,1.0,6.0,12.0,3.0,64.0,2.0,19.0,5.0,28.0,4.0,2.0,0.0,2.0,0.0,14.0,1.0,6.0,11.0,7.0,8.0,6.0,1.0,1.0,72.0,18.0,17.0,11.0,10.0,6.0,1.0,31.0,6.0,18.0,2.0,10.0,2.0
53,8/30/2018,3.0,8.0,5.0,3.0,51.0,12.0,1.0,5.0,82.0,9.0,1.0,10.0,23.0,7.0,5.0,0.0,8.0,453,4.0,5.0,23.0,9.0,23.0,1.0,406.0,4.0,0.0,12.0,28.0,0.0,163.0,8.0,3.0,2.0,5.0,4.0,2.0,1.0,13.0,2.0,0.0,1.0,12.0,1.0,93.0,6.0,209.0,37.0,7.0,48.0,3.0,12.0,12.0,2.0,13.0,1.0,59.0,0.0,6.0,4.0,1.0,2.0,3.0,1.0,7.0,2.0,30.0,2.0,1.0,8.0,4.0,9.0,7.0,2.0,2.0,53.0,85.0,29.0,35.0,6.0,2.0,2.0,35.0,1.0,15.0,1.0,26.0,6.0
54,9/25/2017,7.0,4.0,1.0,18.0,5.0,7.0,3.0,2.0,34.0,6.0,3.0,17.0,25.0,5.0,10.0,2.0,12.0,140,5.0,2.0,36.0,5.0,32.0,2.0,166.0,3.0,3.0,3.0,16.0,2.0,124.0,12.0,5.0,1.0,2.0,2.0,3.0,3.0,11.0,6.0,7.0,8.0,25.0,15.0,27.0,11.0,105.0,29.0,3.0,24.0,5.0,15.0,1.0,8.0,19.0,3.0,44.0,6.0,8.0,17.0,5.0,2.0,1.0,3.0,10.0,7.0,22.0,2.0,3.0,34.0,10.0,6.0,3.0,2.0,6.0,38.0,40.0,20.0,8.0,4.0,3.0,2.0,31.0,0.0,21.0,4.0,40.0,2.0
55,3/14/2018,0.0,6.0,5.0,1.0,4.0,8.0,10.0,14.0,85.0,4.0,7.0,16.0,75.0,12.0,13.0,10.0,3.0,213,3.0,14.0,103.0,20.0,38.0,8.0,118.0,11.0,0.0,8.0,24.0,2.0,93.0,15.0,4.0,5.0,4.0,3.0,4.0,2.0,21.0,3.0,4.0,4.0,25.0,1.0,26.0,1.0,80.0,45.0,15.0,99.0,6.0,6.0,0.0,29.0,10.0,1.0,60.0,1.0,9.0,6.0,1.0,8.0,3.0,4.0,9.0,1.0,44.0,3.0,6.0,13.0,3.0,6.0,1.0,4.0,2.0,147.0,41.0,29.0,9.0,32.0,9.0,3.0,97.0,2.0,23.0,1.0,54.0,0.0
56,2/24/2019,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,4.0,6.0,1.0,3.0,0.0,1.0,25,2.0,0.0,8.0,1.0,4.0,1.0,14.0,0.0,0.0,0.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,5.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,3.0,7.0,4.0,11.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0
57,3/31/2017,0.0,1.0,4.0,11.0,4.0,0.0,4.0,3.0,39.0,2.0,1.0,8.0,15.0,3.0,12.0,0.0,3.0,86,9.0,5.0,15.0,3.0,24.0,3.0,80.0,2.0,11.0,1.0,13.0,0.0,93.0,5.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,7.0,4.0,13.0,7.0,5.0,3.0,12.0,22.0,5.0,81.0,0.0,3.0,2.0,11.0,4.0,1.0,44.0,0.0,4.0,5.0,0.0,3.0,1.0,2.0,1.0,1.0,12.0,4.0,4.0,10.0,4.0,2.0,5.0,6.0,0.0,42.0,32.0,26.0,3.0,5.0,0.0,1.0,46.0,28.0,15.0,8.0,10.0,0.0
58,9/8/2018,0.0,5.0,4.0,2.0,0.0,2.0,4.0,0.0,37.0,0.0,1.0,9.0,36.0,5.0,6.0,1.0,3.0,67,2.0,6.0,23.0,5.0,21.0,0.0,65.0,2.0,0.0,2.0,28.0,2.0,69.0,12.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,0.0,2.0,2.0,19.0,17.0,5.0,17.0,3.0,9.0,5.0,5.0,11.0,1.0,35.0,1.0,8.0,2.0,1.0,3.0,0.0,1.0,4.0,1.0,9.0,0.0,2.0,13.0,2.0,2.0,5.0,6.0,3.0,41.0,46.0,20.0,2.0,3.0,0.0,0.0,27.0,0.0,8.0,3.0,8.0,1.0
59,4/27/2017,0.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,26.0,1.0,3.0,8.0,18.0,1.0,6.0,0.0,1.0,126,2.0,1.0,11.0,5.0,16.0,0.0,15.0,3.0,0.0,2.0,6.0,0.0,37.0,7.0,0.0,0.0,2.0,6.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,7.0,2.0,10.0,8.0,15.0,0.0,26.0,7.0,19.0,0.0,6.0,1.0,0.0,20.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,27.0,21.0,13.0,6.0,7.0,1.0,0.0,17.0,1.0,4.0,5.0,5.0,0.0
60,10/14/2017,0.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,16.0,0.0,1.0,6.0,17.0,6.0,0.0,0.0,0.0,34,0.0,2.0,15.0,2.0,7.0,1.0,25.0,2.0,1.0,1.0,7.0,0.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,15.0,3.0,3.0,2.0,3.0,0.0,4.0,4.0,2.0,32.0,0.0,8.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,2.0,2.0,9.0,3.0,0.0,0.0,0.0,1.0,23.0,16.0,15.0,3.0,4.0,0.0,0.0,12.0,0.0,1.0,1.0,3.0,0.0
61,10/5/2018,6.0,21.0,9.0,15.0,84.0,13.0,27.0,15.0,160.0,2.0,10.0,49.0,125.0,24.0,41.0,19.0,8.0,678,9.0,7.0,127.0,30.0,89.0,6.0,438.0,9.0,3.0,15.0,79.0,8.0,428.0,29.0,3.0,2.0,12.0,7.0,10.0,8.0,26.0,13.0,14.0,20.0,113.0,18.0,79.0,12.0,99.0,100.0,17.0,68.0,15.0,107.0,5.0,7.0,41.0,5.0,181.0,5.0,17.0,15.0,5.0,13.0,4.0,22.0,21.0,4.0,46.0,19.0,7.0,53.0,25.0,14.0,21.0,11.0,17.0,170.0,196.0,63.0,26.0,27.0,25.0,5.0,95.0,22.0,50.0,2.0,63.0,0.0
62,3/13/2018,1.0,2.0,8.0,5.0,1.0,18.0,5.0,12.0,31.0,5.0,9.0,13.0,26.0,5.0,9.0,0.0,13.0,617,2.0,2.0,54.0,5.0,30.0,16.0,106.0,5.0,1.0,18.0,26.0,4.0,85.0,9.0,2.0,2.0,0.0,6.0,3.0,1.0,4.0,4.0,4.0,4.0,21.0,2.0,21.0,10.0,67.0,74.0,9.0,24.0,7.0,46.0,1.0,9.0,11.0,1.0,69.0,5.0,8.0,5.0,0.0,7.0,0.0,8.0,8.0,3.0,29.0,1.0,1.0,8.0,4.0,2.0,3.0,3.0,2.0,130.0,47.0,29.0,5.0,14.0,8.0,0.0,30.0,2.0,15.0,2.0,15.0,2.0
63,4/28/2017,0.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,21.0,0.0,3.0,8.0,19.0,4.0,3.0,0.0,2.0,89,2.0,4.0,9.0,2.0,13.0,1.0,28.0,1.0,0.0,5.0,7.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,22.0,2.0,7.0,3.0,4.0,0.0,1.0,1.0,0.0,29.0,0.0,6.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,11.0,0.0,1.0,5.0,7.0,1.0,1.0,1.0,0.0,32.0,15.0,16.0,8.0,4.0,0.0,0.0,15.0,0.0,3.0,0.0,21.0,2.0
64,3/5/2019,1.0,11.0,3.0,15.0,1.0,4.0,5.0,10.0,14.0,4.0,0.0,11.0,34.0,5.0,8.0,1.0,5.0,98,13.0,1.0,24.0,4.0,17.0,0.0,193.0,2.0,7.0,2.0,16.0,1.0,57.0,13.0,4.0,1.0,3.0,5.0,3.0,3.0,8.0,4.0,4.0,14.0,23.0,0.0,22.0,14.0,9.0,26.0,3.0,24.0,10.0,29.0,0.0,7.0,7.0,0.0,38.0,0.0,7.0,1.0,0.0,5.0,1.0,3.0,1.0,3.0,14.0,0.0,0.0,26.0,3.0,3.0,2.0,5.0,0.0,45.0,26.0,25.0,6.0,6.0,4.0,2.0,14.0,4.0,7.0,2.0,14.0,2.0
65,8/11/2018,0.0,1.0,1.0,2.0,5.0,6.0,2.0,2.0,23.0,0.0,3.0,14.0,19.0,2.0,5.0,0.0,3.0,45,0.0,1.0,14.0,4.0,17.0,0.0,28.0,0.0,0.0,3.0,19.0,0.0,36.0,9.0,0.0,0.0,1.0,6.0,3.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,5.0,6.0,9.0,17.0,3.0,16.0,5.0,3.0,0.0,6.0,11.0,0.0,23.0,1.0,6.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,9.0,2.0,0.0,4.0,3.0,0.0,4.0,3.0,2.0,111.0,27.0,39.0,3.0,6.0,1.0,0.0,19.0,1.0,9.0,0.0,11.0,1.0
66,3/22/2017,1.0,9.0,7.0,21.0,4.0,4.0,2.0,3.0,51.0,1.0,3.0,6.0,18.0,4.0,6.0,0.0,4.0,162,0.0,0.0,23.0,2.0,31.0,1.0,67.0,2.0,6.0,13.0,5.0,1.0,51.0,13.0,2.0,2.0,3.0,0.0,1.0,1.0,6.0,1.0,2.0,0.0,9.0,2.0,6.0,4.0,9.0,38.0,3.0,22.0,3.0,12.0,9.0,6.0,18.0,2.0,42.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,3.0,14.0,1.0,4.0,13.0,0.0,5.0,2.0,3.0,1.0,63.0,44.0,12.0,3.0,8.0,10.0,0.0,42.0,0.0,6.0,2.0,18.0,1.0
67,12/15/2017,0.0,3.0,1.0,18.0,2.0,2.0,2.0,1.0,12.0,0.0,0.0,5.0,29.0,3.0,2.0,1.0,1.0,47,2.0,5.0,7.0,3.0,21.0,0.0,101.0,3.0,0.0,7.0,20.0,0.0,43.0,9.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,3.0,19.0,0.0,13.0,25.0,4.0,14.0,5.0,9.0,0.0,2.0,3.0,0.0,37.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,6.0,3.0,1.0,12.0,2.0,6.0,8.0,1.0,3.0,44.0,21.0,14.0,11.0,4.0,0.0,0.0,26.0,11.0,2.0,3.0,31.0,0.0
68,1/11/2017,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,24.0,1.0,1.0,4.0,20.0,3.0,2.0,0.0,0.0,49,0.0,2.0,12.0,0.0,6.0,9.0,115.0,1.0,0.0,3.0,10.0,1.0,47.0,12.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,3.0,1.0,2.0,1.0,6.0,2.0,1.0,57.0,3.0,3.0,1.0,9.0,0.0,3.0,4.0,0.0,25.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,2.0,3.0,10.0,1.0,0.0,19.0,0.0,10.0,2.0,0.0,1.0,22.0,20.0,11.0,1.0,6.0,1.0,0.0,25.0,0.0,4.0,3.0,20.0,0.0
69,7/15/2017,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,12.0,2.0,2.0,8.0,12.0,1.0,2.0,0.0,1.0,19,0.0,4.0,13.0,1.0,10.0,0.0,14.0,1.0,0.0,0.0,8.0,0.0,33.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,23.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,18.0,17.0,6.0,3.0,6.0,0.0,2.0,21.0,3.0,2.0,0.0,4.0,0.0
70,11/28/2018,1.0,2.0,0.0,12.0,2.0,4.0,0.0,2.0,29.0,2.0,3.0,4.0,21.0,4.0,6.0,6.0,4.0,185,0.0,1.0,15.0,2.0,7.0,2.0,221.0,2.0,5.0,2.0,9.0,1.0,38.0,5.0,4.0,0.0,6.0,3.0,3.0,1.0,4.0,0.0,6.0,1.0,15.0,5.0,4.0,2.0,10.0,12.0,3.0,6.0,5.0,7.0,0.0,2.0,7.0,0.0,20.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,5.0,2.0,19.0,0.0,0.0,28.0,3.0,3.0,7.0,4.0,20.0,31.0,21.0,664.0,3.0,9.0,1.0,0.0,16.0,0.0,11.0,16.0,3.0,0.0
71,12/25/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
72,6/10/2018,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15,0.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
73,5/14/2019,0.0,0.0,9.0,1.0,2.0,1.0,1.0,4.0,9.0,0.0,6.0,6.0,15.0,3.0,8.0,0.0,3.0,122,10.0,1.0,10.0,0.0,8.0,2.0,9.0,3.0,1.0,1.0,9.0,4.0,42.0,4.0,1.0,4.0,1.0,2.0,3.0,0.0,2.0,5.0,1.0,1.0,6.0,1.0,2.0,0.0,9.0,23.0,1.0,11.0,12.0,7.0,0.0,3.0,10.0,0.0,29.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,10.0,3.0,4.0,20.0,0.0,0.0,2.0,9.0,0.0,25.0,26.0,18.0,3.0,7.0,0.0,0.0,20.0,1.0,4.0,3.0,15.0,6.0
